k1,k2,k3,p,value
0.376,0.751,0.626,0.06157894736842105,0.5106308731386213
0.376,0.751,0.626,0.11315789473684211,0.5192350475479166
0.376,0.751,0.626,0.16473684210526315,0.53022846508166
0.376,0.751,0.626,0.2163157894736842,0.5435441226651034
0.376,0.751,0.626,0.26789473684210524,0.5591931835937027
0.376,0.751,0.626,0.3194736842105263,0.5772504737453881
0.376,0.751,0.626,0.37105263157894736,0.597847574674188
0.376,0.751,0.626,0.4226315789473684,0.6211715285126971
0.376,0.751,0.626,0.47421052631578947,0.6474683970924642
0.376,0.751,0.626,0.5257894736842105,0.6770518805841825
0.376,0.751,0.626,0.5773684210526315,0.7103182288412686
0.376,0.751,0.626,0.6289473684210526,0.7477701600482014
0.376,0.751,0.626,0.6805263157894736,0.7900551369634208
0.376,0.751,0.626,0.7321052631578947,0.8380287582127202
0.376,0.751,0.626,0.7836842105263158,0.8928665863088048
0.376,0.751,0.626,0.8352631578947368,0.9562814654671992
0.376,0.751,0.626,0.8868421052631579,1.0310140363271314
0.376,0.751,0.626,0.9384210526315789,1.1222675151675805
0.376,0.751,0.626,0.99,1.2457982176717897
0.376,0.751,0.751,0.01,0.5046652147863289
0.376,0.751,0.751,0.06157894736842105,0.5107106034200535
0.376,0.751,0.751,0.11315789473684211,0.5193110190760799
0.376,0.751,0.751,0.16473684210526315,0.5302982079222813
0.376,0.751,0.751,0.2163157894736842,0.5436068053202092
0.376,0.751,0.751,0.26789473684210524,0.5592488594715075
0.376,0.751,0.751,0.3194736842105263,0.5772996444665557
0.376,0.751,0.751,0.37105263157894736,0.597890938958697
0.376,0.751,0.751,0.4226315789473684,0.6212098407683957
0.376,0.751,0.751,0.47421052631578947,0.6475023910114728
0.376,0.751,0.751,0.5257894736842105,0.6770822310691491
0.376,0.751,0.751,0.5773684210526315,0.7103455362116917
0.376,0.751,0.751,0.6289473684210526,0.7477949468469802
0.376,0.751,0.751,0.6805263157894736,0.7900778515503539
0.376,0.751,0.751,0.7321052631578947,0.8380497816980093
0.376,0.751,0.751,0.7836842105263158,0.8928862408423313
0.376,0.751,0.751,0.8352631578947368,0.9563000228237839
0.376,0.751,0.751,0.8868421052631579,1.0310317263771496
0.376,0.751,0.751,0.9384210526315789,1.1222845345351158
0.376,0.751,0.751,0.99,1.2458147414004515
0.376,0.751,0.876,0.01,0.5047404398721071
0.376,0.751,0.876,0.06157894736842105,0.5107865724649359
0.376,0.751,0.876,0.11315789473684211,0.519382780211417
0.376,0.751,0.876,0.16473684210526315,0.5303636299648824
0.376,0.751,0.876,0.2163157894736842,0.5436652875337404
0.376,0.751,0.876,0.26789473684210524,0.5593006004613443
0.376,0.751,0.876,0.3194736842105263,0.5773452278509041
0.376,0.751,0.876,0.37105263157894736,0.5979311011511945
0.376,0.751,0.876,0.4226315789473684,0.6212453442754078
0.376,0.751,0.876,0.47421052631578947,0.6475339588998219
0.376,0.751,0.876,0.5257894736842105,0.6771105166179181
0.376,0.751,0.876,0.5773684210526315,0.7103711124174676
0.376,0.751,0.876,0.6289473684210526,0.7478183067330231
0.376,0.751,0.876,0.6805263157894736,0.7900994139714164
0.376,0.751,0.876,0.7321052631578947,0.8380698995792173
0.376,0.751,0.876,0.7836842105263158,0.8929052101492849
0.376,0.751,0.876,0.8352631578947368,0.9563180913976859
0.376,0.751,0.876,0.8868421052631579,1.031049102338955
0.376,0.751,0.876,0.9384210526315789,1.122301394565337
0.376,0.751,0.876,0.99,1.2458312413144323
0.376,0.876,0.001,0.01,0.5133709390145271
0.376,0.876,0.001,0.06157894736842105,0.5214062274019557
0.376,0.876,0.001,0.11315789473684211,0.5316559908649336
0.376,0.876,0.001,0.16473684210526315,0.544041757813952
0.376,0.876,0.001,0.2163157894736842,0.558563127416265
0.376,0.876,0.001,0.26789473684210524,0.5752807425462447
0.376,0.876,0.001,0.3194736842105263,0.5943074126102443
0.376,0.876,0.001,0.37105263157894736,0.6158048516922467
0.376,0.876,0.001,0.4226315789473684,0.639984831988242
0.376,0.876,0.001,0.47421052631578947,0.6671144546328911
0.376,0.876,0.001,0.5257894736842105,0.6975260233952563
0.376,0.876,0.001,0.5773684210526315,0.7316329346010284
0.376,0.876,0.001,0.6289473684210526,0.7699544244409919
0.376,0.876,0.001,0.6805263157894736,0.8131546279352588
0.376,0.876,0.001,0.7321052631578947,0.8621068162556433
0.376,0.876,0.001,0.7836842105263158,0.9180062878567514
0.376,0.876,0.001,0.8352631578947368,0.9825892486985426
0.376,0.876,0.001,0.8868421052631579,1.0586260421749745
0.376,0.876,0.001,0.9384210526315789,1.1513617805028353
0.376,0.876,0.001,0.99,1.2766259764110988
0.376,0.876,0.126,0.01,0.5135607671501878
0.376,0.876,0.126,0.06157894736842105,0.5216231923658785
0.376,0.876,0.126,0.11315789473684211,0.5318933144503555
0.376,0.876,0.126,0.16473684210526315,0.5442930046245675
0.376,0.876,0.126,0.2163157894736842,0.5588223708037441
0.376,0.876,0.126,0.26789473684210524,0.5755426560700143
0.376,0.876,0.126,0.3194736842105263,0.5945673051963745
0.376,0.876,0.126,0.37105263157894736,0.6160586620774131
0.376,0.876,0.126,0.4226315789473684,0.6402290949826077
0.376,0.876,0.126,0.47421052631578947,0.6673462488977835
0.376,0.876,0.126,0.5257894736842105,0.6977429081153992
0.376,0.876,0.126,0.5773684210526315,0.7318328807181183
0.376,0.876,0.126,0.6289473684210526,0.7701357449654704
0.376,0.876,0.126,0.6805263157894736,0.8133159111793651
0.376,0.876,0.126,0.7321052631578947,0.8622468655691553
0.376,0.876,0.126,0.7836842105263158,0.9181240716677208
0.376,0.876,0.126,0.8352631578947368,0.9826838658058383
0.376,0.876,0.126,0.8868421052631579,1.0586967109436185
0.376,0.876,0.126,0.9384210526315789,1.1514078737963622
0.376,0.876,0.126,0.99,1.2766471982253629
0.376,0.876,0.251,0.01,0.5137280765745209
0.376,0.876,0.251,0.06157894736842105,0.5217909831983174
0.376,0.876,0.251,0.11315789473684211,0.532055430755731
0.376,0.876,0.251,0.16473684210526315,0.5444455945834097
0.376,0.876,0.251,0.2163157894736842,0.5589632659846326
0.376,0.876,0.251,0.26789473684210524,0.5756708822935046
0.376,0.876,0.251,0.3194736842105263,0.5946827056679327
0.376,0.876,0.251,0.37105263157894736,0.6161616137408656
0.376,0.876,0.251,0.4226315789473684,0.6403203002584372
0.376,0.876,0.251,0.47421052631578947,0.667426586874659
0.376,0.876,0.251,0.5257894736842105,0.6978133315296842
0.376,0.876,0.251,0.5773684210526315,0.7318943473972914
0.376,0.876,0.251,0.6289473684210526,0.7701891746343916
0.376,0.876,0.251,0.6805263157894736,0.8133621605172383
0.376,0.876,0.251,0.7321052631578947,0.8622867161220613
0.376,0.876,0.251,0.7836842105263158,0.9181582266791306
0.376,0.876,0.251,0.8352631578947368,0.9827129533082761
0.376,0.876,0.251,0.8868421052631579,1.058721291790543
0.376,0.876,0.251,0.9384210526315789,1.1514284555867844
0.376,0.876,0.251,0.99,1.276664265943003
0.376,0.876,0.376,0.01,0.5138814704966701
0.376,0.876,0.376,0.06157894736842105,0.521938567731314
0.376,0.876,0.376,0.11315789473684211,0.5321929291261636
0.376,0.876,0.376,0.16473684210526315,0.5445709571435717
0.376,0.876,0.376,0.2163157894736842,0.5590758601829526
0.376,0.876,0.376,0.26789473684210524,0.5757709456495697
0.376,0.876,0.376,0.3194736842105263,0.5947709789215252
0.376,0.876,0.376,0.37105263157894736,0.6162390982534625
0.376,0.876,0.376,0.4226315789473684,0.6403881011129324
0.376,0.876,0.376,0.47421052631578947,0.6674858147675296
0.376,0.876,0.376,0.5257894736842105,0.6978650445833616
0.376,0.876,0.376,0.5773684210526315,0.7319395196647958
0.376,0.876,0.376,0.6289473684210526,0.770228682074249
0.376,0.876,0.376,0.6805263157894736,0.8133967780773399
0.376,0.876,0.376,0.7321052631578947,0.8623171216160004
0.376,0.876,0.376,0.7836842105263158,0.9181850086168186
0.376,0.876,0.376,0.8352631578947368,0.9827366209490953
0.376,0.876,0.376,0.8868421052631579,1.0587422866549954
0.376,0.876,0.376,0.9384210526315789,1.151447165063848
0.376,0.876,0.376,0.99,1.2766810453298882
0.376,0.876,0.501,0.01,0.5140246741557088
0.376,0.876,0.501,0.06157894736842105,0.5220730793389339
0.376,0.876,0.501,0.11315789473684211,0.5323156579449557
0.376,0.876,0.501,0.16473684210526315,0.5446808489069759
0.376,0.876,0.501,0.2163157894736842,0.5591730456057886
0.376,0.876,0.501,0.26789473684210524,0.5758562068412263
0.376,0.876,0.501,0.3194736842105263,0.5948454174112348
0.376,0.876,0.501,0.37105263157894736,0.6163039321244357
0.376,0.876,0.501,0.4226315789473684,0.6404445450296041
0.376,0.876,0.501,0.47421052631578947,0.6675350129950393
0.376,0.876,0.501,0.5257894736842105,0.6979080374904187
0.376,0.876,0.501,0.5773684210526315,0.7319772309513009
0.376,0.876,0.501,0.6289473684210526,0.7702619184074404
0.376,0.876,0.501,0.6805263157894736,0.813426235768365
0.376,0.876,0.501,0.7321052631578947,0.8623433969374039
0.376,0.876,0.501,0.7836842105263158,0.9182086096860487
0.376,0.876,0.501,0.8352631578947368,0.9827579800258266
0.376,0.876,0.501,0.8868421052631579,1.0587617724428364
0.376,0.876,0.501,0.9384210526315789,1.1514650956031849
0.376,0.876,0.501,0.99,1.2766977060582594
0.376,0.876,0.626,0.01,0.5141599520622822
0.376,0.876,0.626,0.06157894736842105,0.5221980798835812
0.376,0.876,0.626,0.11315789473684211,0.532428104306961
0.376,0.876,0.626,0.16473684210526315,0.5447803179224802
0.376,0.876,0.626,0.2163157894736842,0.559260118877611
0.376,0.876,0.626,0.26789473684210524,0.5759319644122596
0.376,0.876,0.626,0.3194736842105263,0.5949111391531878
0.376,0.876,0.626,0.37105263157894736,0.6163609262131762
0.376,0.876,0.626,0.4226315789473684,0.6404940542702753
0.376,0.876,0.626,0.47421052631578947,0.6675781684969015
0.376,0.876,0.626,0.5257894736842105,0.6979458406498562
0.376,0.876,0.626,0.5773684210526315,0.7320105518362481
0.376,0.876,0.626,0.6289473684210526,0.7702915031362889
0.376,0.876,0.626,0.6805263157894736,0.8134527183363383
0.376,0.876,0.626,0.7321052631578947,0.8623673127705351
0.376,0.876,0.626,0.7836842105263158,0.9182304093766063
0.376,0.876,0.626,0.8352631578947368,0.9827780424800618
0.376,0.876,0.626,0.8868421052631579,1.0587804172616937
0.376,0.876,0.626,0.9384210526315789,1.1514825952780594
0.376,0.876,0.626,0.99,1.2767143016129072
0.376,0.876,0.751,0.01,0.5142888278549622
0.376,0.876,0.751,0.06157894736842105,0.5223157133258955
0.376,0.876,0.751,0.11315789473684211,0.5325328166804391
0.376,0.876,0.751,0.16473684210526315,0.5448721229394988
0.376,0.876,0.751,0.2163157894736842,0.5593398925569333
0.376,0.876,0.751,0.26789473684210524,0.5760009680141649
0.376,0.876,0.751,0.3194736842105263,0.5949707496359635
0.376,0.876,0.751,0.37105263157894736,0.6164124895454859
0.376,0.876,0.751,0.4226315789473684,0.6405388113685939
0.376,0.876,0.751,0.47421052631578947,0.6676172236023281
0.376,0.876,0.751,0.5257894736842105,0.6979801538898469
0.376,0.876,0.751,0.5773684210526315,0.732040944939278
0.376,0.876,0.751,0.6289473684210526,0.7703186716884955
0.376,0.876,0.751,0.6805263157894736,0.8134772466934872
0.376,0.876,0.751,0.7321052631578947,0.8623896894210255
0.376,0.876,0.751,0.7836842105263158,0.9182510415948295
0.376,0.876,0.751,0.8352631578947368,0.9827972697706517
0.376,0.876,0.751,0.8868421052631579,1.058798523576208
0.376,0.876,0.751,0.9384210526315789,1.1514998205889526
0.376,0.876,0.751,0.99,1.2767308558858135
0.376,0.876,0.876,0.01,0.5144123913742062
0.376,0.876,0.876,0.06157894736842105,0.5224274063434986
0.376,0.876,0.876,0.11315789473684211,0.5326314230367291
0.376,0.876,0.876,0.16473684210526315,0.5449579777999023
0.376,0.876,0.876,0.2163157894736842,0.5594140774714316
0.376,0.876,0.876,0.26789473684210524,0.5760648620817932
0.376,0.876,0.876,0.3194736842105263,0.5950257850734602
0.376,0.876,0.876,0.37105263157894736,0.6164600251686663
0.376,0.876,0.876,0.4226315789473684,0.6405800737728762
0.376,0.876,0.876,0.47421052631578947,0.6676532865606273
0.376,0.876,0.876,0.5257894736842105,0.6980119385847914
0.376,0.876,0.876,0.5773684210526315,0.732069230814477
0.376,0.876,0.876,0.6289473684210526,0.7703441119927392
0.376,0.876,0.876,0.6805263157894736,0.8135003853684957
0.376,0.876,0.876,0.7321052631578947,0.8624109775343487
0.376,0.876,0.876,0.7836842105263158,0.9182708524491696
0.376,0.876,0.876,0.8352631578947368,0.9828159123908127
0.376,0.876,0.876,0.8868421052631579,1.0588162546718012
0.376,0.876,0.876,0.9384210526315789,1.1515168555828188
0.376,0.876,0.876,0.99,1.2767473816446175
0.501,0.001,0.001,0.01,0.6235007049444556
0.501,0.001,0.001,0.06157894736842105,0.6276385949276104
0.501,0.001,0.001,0.11315789473684211,0.6377427058953558
0.501,0.001,0.001,0.16473684210526315,0.6527467913142981
0.501,0.001,0.001,0.2163157894736842,0.6718106213665704
0.501,0.001,0.001,0.26789473684210524,0.6942041909111136
0.501,0.001,0.001,0.3194736842105263,0.7192371916175242
0.501,0.001,0.001,0.37105263157894736,0.7462217643892961
0.501,0.001,0.001,0.4226315789473684,0.7744631465180682
0.501,0.001,0.001,0.47421052631578947,0.8032751618464493
0.501,0.001,0.001,0.5257894736842105,0.8320171442236761
0.501,0.001,0.001,0.5773684210526315,0.8601471991255152
0.501,0.001,0.001,0.6289473684210526,0.8872853254717668
0.501,0.001,0.001,0.6805263157894736,0.9132807684194137
0.501,0.001,0.001,0.7321052631578947,0.9382832892384245
0.501,0.001,0.001,0.7836842105263158,0.9628314808601148
0.501,0.001,0.001,0.8352631578947368,0.9880038557910691
0.501,0.001,0.001,0.8868421052631579,1.0157777579937237
0.501,0.001,0.001,0.9384210526315789,1.0501918235945205
0.501,0.001,0.001,0.99,1.1046097648798638
0.501,0.001,0.126,0.01,0.6225295929042622
0.501,0.001,0.126,0.06157894736842105,0.6267559970668999
0.501,0.001,0.126,0.11315789473684211,0.6369441408892818
0.501,0.001,0.126,0.16473684210526315,0.6520289691064449
0.501,0.001,0.126,0.2163157894736842,0.6711711125796915
0.501,0.001,0.126,0.26789473684210524,0.6936410792347871
0.501,0.001,0.126,0.3194736842105263,0.718748694137112
0.501,0.001,0.126,0.37105263157894736,0.7458058310359021
0.501,0.001,0.126,0.4226315789473684,0.7741170728968658
0.501,0.001,0.126,0.47421052631578947,0.8029952667973457
0.501,0.001,0.126,0.5257894736842105,0.8317985692969394
0.501,0.001,0.126,0.5773684210526315,0.8599838768991965
0.501,0.001,0.126,0.6289473684210526,0.8871701365858233
0.501,0.001,0.126,0.6805263157894736,0.9132058692543006
0.501,0.001,0.126,0.7321052631578947,0.9382405550536528
0.501,0.001,0.126,0.7836842105263158,0.9628129859831862
0.501,0.001,0.126,0.8352631578947368,0.9880023114960848
0.501,0.001,0.126,0.8868421052631579,1.0157868504204837
0.501,0.001,0.126,0.9384210526315789,1.0502064346821012
0.501,0.001,0.126,0.99,1.1046261476734651
0.501,0.001,0.251,0.01,0.6216744864595691
0.501,0.001,0.251,0.06157894736842105,0.6260791554280645
0.501,0.001,0.251,0.11315789473684211,0.6364077951715355
0.501,0.001,0.251,0.16473684210526315,0.6516046468921903
0.501,0.001,0.251,0.2163157894736842,0.6708369891083095
0.501,0.001,0.251,0.26789473684210524,0.6933801446321386
0.501,0.001,0.251,0.3194736842105263,0.7185474566169079
0.501,0.001,0.251,0.37105263157894736,0.7456533878185714
0.501,0.001,0.251,0.4226315789473684,0.774004444646252
0.501,0.001,0.251,0.47421052631578947,0.8029149282547823
0.501,0.001,0.251,0.5257894736842105,0.8317441292543339
0.501,0.001,0.251,0.5773684210526315,0.8599498709944142
0.501,0.001,0.251,0.6289473684210526,0.8871519010764315
0.501,0.001,0.251,0.6805263157894736,0.9131994665597363
0.501,0.001,0.251,0.7321052631578947,0.938242725213406
0.501,0.001,0.251,0.7836842105263158,0.9628211036835292
0.501,0.001,0.251,0.8352631578947368,0.9880143358177058
0.501,0.001,0.251,0.8868421052631579,1.0158012626468924
0.501,0.001,0.251,0.9384210526315789,1.0502221672129686
0.501,0.001,0.251,0.99,1.1046425183672821
0.501,0.001,0.376,0.01,0.6208936767020012
0.501,0.001,0.376,0.06157894736842105,0.6254882389045453
0.501,0.001,0.376,0.11315789473684211,0.6359582509582644
0.501,0.001,0.376,0.16473684210526315,0.6512620971053447
0.501,0.001,0.376,0.2163157894736842,0.6705765606790464
0.501,0.001,0.376,0.26789473684210524,0.6931834790494289
0.501,0.001,0.376,0.3194736842105263,0.7184007330820514
0.501,0.001,0.376,0.37105263157894736,0.7455459918263165
0.501,0.001,0.376,0.4226315789473684,0.7739280615386774
0.501,0.001,0.376,0.47421052631578947,0.8028629250709369
0.501,0.001,0.376,0.5257894736842105,0.8317111363756506
0.501,0.001,0.376,0.5773684210526315,0.8599315028635157
0.501,0.001,0.376,0.6289473684210526,0.8871445715651705
0.501,0.001,0.376,0.6805263157894736,0.9132002649923847
0.501,0.001,0.376,0.7321052631578947,0.9382493271257508
0.501,0.001,0.376,0.7836842105263158,0.962831697898439
0.501,0.001,0.376,0.8352631578947368,0.9880275566931793
0.501,0.001,0.376,0.8868421052631579,1.01581612289716
0.501,0.001,0.376,0.9384210526315789,1.0502379920663456
0.501,0.001,0.376,0.99,1.1046588886286708
0.501,0.001,0.501,0.01,0.6201689159654866
0.501,0.001,0.501,0.06157894736842105,0.6249538734148348
0.501,0.001,0.501,0.11315789473684211,0.6355613857954072
0.501,0.001,0.501,0.16473684210526315,0.6509664173061713
0.501,0.001,0.501,0.2163157894736842,0.6703565510712375
0.501,0.001,0.501,0.26789473684210524,0.693020821163528
0.501,0.001,0.501,0.3194736842105263,0.7182819975936923
0.501,0.001,0.501,0.37105263157894736,0.7454611288793549
0.501,0.001,0.501,0.4226315789473684,0.7738693982911062
0.501,0.001,0.501,0.47421052631578947,0.802824494899057
0.501,0.001,0.501,0.5257894736842105,0.8316882295835195
0.501,0.001,0.501,0.5773684210526315,0.8599203665366129
0.501,0.001,0.501,0.6289473684210526,0.8871422086114822
0.501,0.001,0.501,0.6805263157894736,0.9132042965866018
0.501,0.001,0.501,0.7321052631578947,0.93825789289673
0.501,0.001,0.501,0.7836842105263158,0.962843376419944
0.501,0.001,0.501,0.8352631578947368,0.9880412958659988
0.501,0.001,0.501,0.8868421052631579,1.0158311755569032
0.501,0.001,0.501,0.9384210526315789,1.0502538565129251
0.501,0.001,0.501,0.99,1.104675258786628
0.501,0.001,0.626,0.01,0.6194888190383319
0.501,0.001,0.626,0.06157894736842105,0.6244612749995553
0.501,0.001,0.626,0.11315789473684211,0.6352015788524539
0.501,0.001,0.626,0.16473684210526315,0.6507025660818644
0.501,0.001,0.626,0.2163157894736842,0.6701632443357122
0.501,0.001,0.626,0.26789473684210524,0.6928801308510995
0.501,0.001,0.626,0.3194736842105263,0.7181810007836753
0.501,0.001,0.626,0.37105263157894736,0.7453903141274898
0.501,0.001,0.626,0.4226315789473684,0.7738216232606581
0.501,0.001,0.626,0.47421052631578947,0.8027942972110615
0.501,0.001,0.626,0.5257894736842105,0.8316713687971227
0.501,0.001,0.626,0.5773684210526315,0.8599135188827476
0.501,0.001,0.626,0.6289473684210526,0.8871427619684722
0.501,0.001,0.626,0.6805263157894736,0.9132102093759791
0.501,0.001,0.626,0.7321052631578947,0.9382675917161665
0.501,0.001,0.626,0.7836842105263158,0.9628556757207436
0.501,0.001,0.626,0.8352631578947368,0.9880553297589247
0.501,0.001,0.626,0.8868421052631579,1.0158463370653483
0.501,0.001,0.626,0.9384210526315789,1.0502697433712838
0.501,0.001,0.626,0.99,1.1046916289244924
0.501,0.001,0.751,0.01,0.6188455594011169
0.501,0.001,0.751,0.06157894736842105,0.6240014692306066
0.501,0.001,0.751,0.11315789473684211,0.6348699145227528
0.501,0.001,0.751,0.16473684210526315,0.6504622943852163
0.501,0.001,0.751,0.2163157894736842,0.6699893356413966
0.501,0.001,0.751,0.26789473684210524,0.6927551423075453
0.501,0.001,0.751,0.3194736842105263,0.7180925094565596
0.501,0.001,0.751,0.37105263157894736,0.7453292849236721
0.501,0.001,0.751,0.4226315789473684,0.7737813523308921
0.501,0.001,0.751,0.47421052631578947,0.8027697192704801
0.501,0.001,0.751,0.5257894736842105,0.8316585994505665
0.501,0.001,0.751,0.5773684210526315,0.8599095503879961
0.501,0.001,0.751,0.6289473684210526,0.8871452588033786
0.501,0.001,0.751,0.6805263157894736,0.9132173673152435
0.501,0.001,0.751,0.7321052631578947,0.9382780357929956
0.501,0.001,0.751,0.7836842105263158,0.9628683810068268
0.501,0.001,0.751,0.8352631578947368,0.9880695554408887
0.501,0.001,0.751,0.8868421052631579,1.0158615691559119
0.501,0.001,0.751,0.9384210526315789,1.050285644784454
0.501,0.001,0.751,0.99,1.1047079990716915
0.501,0.001,0.876,0.01,0.6182334430198195
0.501,0.001,0.876,0.06157894736842105,0.6235684383852123
0.501,0.001,0.876,0.11315789473684211,0.6345606717243748
0.501,0.001,0.876,0.16473684210526315,0.6502404611155939
0.501,0.001,0.876,0.2163157894736842,0.6698303697010917
0.501,0.001,0.876,0.26789473684210524,0.6926420987479993
0.501,0.001,0.876,0.3194736842105263,0.7180134299652456
0.501,0.001,0.876,0.37105263157894736,0.7452755515149758
0.501,0.001,0.876,0.4226315789473684,0.7737466295105988
0.501,0.001,0.876,0.47421052631578947,0.8027492649223635
0.501,0.001,0.876,0.5257894736842105,0.8316488116115566
0.501,0.001,0.876,0.5773684210526315,0.859907666707878
0.501,0.001,0.876,0.6289473684210526,0.8871491546843178
0.501,0.001,0.876,0.6805263157894736,0.9132254167386518
0.501,0.001,0.876,0.7321052631578947,0.9382890107816406
0.501,0.001,0.876,0.7836842105263158,0.9628813742020381
0.501,0.001,0.876,0.8352631578947368,0.9880839166045883
0.501,0.001,0.876,0.8868421052631579,1.01587685097659
0.501,0.001,0.876,0.9384210526315789,1.0503015564735043
0.501,0.001,0.876,0.99,1.1047243692401665
0.501,0.126,0.001,0.01,0.5536760088780825
0.501,0.126,0.001,0.06157894736842105,0.5463156683872605
0.501,0.126,0.001,0.11315789473684211,0.5439907185736907
0.501,0.126,0.001,0.16473684210526315,0.5458084518300428
0.501,0.126,0.001,0.2163157894736842,0.5511884621819305
0.501,0.126,0.001,0.26789473684210524,0.5597630302258831
0.501,0.126,0.001,0.3194736842105263,0.5713168412338197
0.501,0.126,0.001,0.37105263157894736,0.5857505501353475
0.501,0.126,0.001,0.4226315789473684,0.6030597181573962
0.501,0.126,0.001,0.47421052631578947,0.6233245705628905
0.501,0.126,0.001,0.5257894736842105,0.6467084621139696
0.501,0.126,0.001,0.5773684210526315,0.6734647762585491
0.501,0.126,0.001,0.6289473684210526,0.7039538890776353
0.501,0.126,0.001,0.6805263157894736,0.7386746225139769
0.501,0.126,0.001,0.7321052631578947,0.7783199243413836
0.501,0.126,0.001,0.7836842105263158,0.8238786057442509
0.501,0.126,0.001,0.8352631578947368,0.8768373995623069
0.501,0.126,0.001,0.8868421052631579,0.9396445421998729
0.501,0.126,0.001,0.9384210526315789,1.0170861922310146
0.501,0.126,0.001,0.99,1.124186712174089
0.501,0.126,0.126,0.01,0.5531373876619776
0.501,0.126,0.126,0.06157894736842105,0.5458745285310074
0.501,0.126,0.126,0.11315789473684211,0.5436343251752054
0.501,0.126,0.126,0.16473684210526315,0.5455252413603806
0.501,0.126,0.126,0.2163157894736842,0.5509679656525486
0.501,0.126,0.126,0.26789473684210524,0.5595958073264362
0.501,0.126,0.126,0.3194736842105263,0.5711944155166131
0.501,0.126,0.126,0.37105263157894736,0.5856653434151178
0.501,0.126,0.126,0.4226315789473684,0.6030049852452826
0.501,0.126,0.126,0.47421052631578947,0.623294335932139
0.501,0.126,0.126,0.5257894736842105,0.6466974595810622
0.501,0.126,0.126,0.5773684210526315,0.6734683920582176
0.501,0.126,0.126,0.6289473684210526,0.7039681082242755
0.501,0.126,0.126,0.6805263157894736,0.7386959782666129
0.501,0.126,0.126,0.7321052631578947,0.7783454509981476
0.501,0.126,0.126,0.7836842105263158,0.8239057959588325
0.501,0.126,0.126,0.8352631578947368,0.8768641692242762
0.501,0.126,0.126,0.8868421052631579,0.9396692100044732
0.501,0.126,0.126,0.9384210526315789,1.017107493612826
0.501,0.126,0.126,0.99,1.1242039366703307
0.501,0.126,0.251,0.01,0.5526636918532575
0.501,0.126,0.251,0.06157894736842105,0.5455373697774644
0.501,0.126,0.251,0.11315789473684211,0.5433966979862377
0.501,0.126,0.251,0.16473684210526315,0.5453602063617025
0.501,0.126,0.251,0.2163157894736842,0.5508558129612902
0.501,0.126,0.251,0.26789473684210524,0.5595220747140051
0.501,0.126,0.251,0.3194736842105263,0.571148477162905
0.501,0.126,0.251,0.37105263157894736,0.5856393912965769
0.501,0.126,0.251,0.4226315789473684,0.6029932870132741
0.501,0.126,0.251,0.47421052631578947,0.6232926908150898
0.501,0.126,0.251,0.5257894736842105,0.6467027978283708
0.501,0.126,0.251,0.5773684210526315,0.6734784793104502
0.501,0.126,0.251,0.6289473684210526,0.7039813270332766
0.501,0.126,0.251,0.6805263157894736,0.7387111665862984
0.501,0.126,0.251,0.7321052631578947,0.7783617829066816
0.501,0.126,0.251,0.7836842105263158,0.8239226938491053
0.501,0.126,0.251,0.8352631578947368,0.8768812397087764
0.501,0.126,0.251,0.8868421052631579,0.9396861983001834
0.501,0.126,0.251,0.9384210526315789,1.0171242541895529
0.501,0.126,0.251,0.99,1.1242204278628427
0.501,0.126,0.376,0.01,0.5522316404497898
0.501,0.126,0.376,0.06157894736842105,0.5452437080941039
0.501,0.126,0.376,0.11315789473684211,0.5431984512951813
0.501,0.126,0.376,0.16473684210526315,0.545228154194255
0.501,0.126,0.376,0.2163157894736842,0.5507698610478653
0.501,0.126,0.376,0.26789473684210524,0.5594682861944005
0.501,0.126,0.376,0.3194736842105263,0.5711171246505222
0.501,0.126,0.376,0.37105263157894736,0.5856236552428502
0.501,0.126,0.376,0.4226315789473684,0.6029883730754482
0.501,0.126,0.376,0.47421052631578947,0.623295224234611
0.501,0.126,0.376,0.5257894736842105,0.6467104039089442
0.501,0.126,0.376,0.5773684210526315,0.6734894905795432
0.501,0.126,0.376,0.6289473684210526,0.7039945775849601
0.501,0.126,0.376,0.6805263157894736,0.7387258469744391
0.501,0.126,0.376,0.7321052631578947,0.7783773374370986
0.501,0.126,0.376,0.7836842105263158,0.8239387478099287
0.501,0.126,0.376,0.8352631578947368,0.8768975479915881
0.501,0.126,0.376,0.8868421052631579,0.9397026097216639
0.501,0.126,0.376,0.9384210526315789,1.0171406884668954
0.501,0.126,0.376,0.99,1.1242368684876873
0.501,0.126,0.501,0.01,0.5518310456444775
0.501,0.126,0.501,0.06157894736842105,0.5449787131193016
0.501,0.126,0.501,0.11315789473684211,0.543024138341782
0.501,0.126,0.501,0.16473684210526315,0.5451150365753732
0.501,0.126,0.501,0.2163157894736842,0.5506983062341835
0.501,0.126,0.501,0.26789473684210524,0.5594250770882514
0.501,0.126,0.501,0.3194736842105263,0.5710932868076584
0.501,0.126,0.501,0.37105263157894736,0.5856130559359443
0.501,0.126,0.501,0.4226315789473684,0.6029868027594918
0.501,0.126,0.501,0.47421052631578947,0.6232997858783107
0.501,0.126,0.501,0.5257894736842105,0.6467191022935066
0.501,0.126,0.501,0.5773684210526315,0.6735009534259562
0.501,0.126,0.501,0.6289473684210526,0.7040078646927319
0.501,0.126,0.501,0.6805263157894736,0.7387403187603656
0.501,0.126,0.501,0.7321052631578947,0.7783925639525342
0.501,0.126,0.501,0.7836842105263158,0.8239544456040364
