k1,k2,k3,p,r,value
0.5,0.5,0.5,0.732002002002002,0.15473307634068667,0.3334831273520622
0.5,0.5,0.5,0.732982982982983,0.15407942238267144,0.33310518261193767
0.5,0.5,0.5,0.733963963963964,0.153426508027225,0.332727881204238
0.5,0.5,0.5,0.734944944944945,0.1527743320197783,0.3323512216669707
0.5,0.5,0.5,0.7359259259259259,0.15212289310859828,0.3319752025422696
0.5,0.5,0.5,0.7369069069069069,0.15147219004477952,0.3315998223764413
0.5,0.5,0.5,0.7378878878878878,0.1508222215822366,0.33122507971989573
0.5,0.5,0.5,0.7388688688688688,0.150172986477696,0.3308509731271425
0.5,0.5,0.5,0.7398498498498498,0.1495244834906882,0.33047750115677843
0.5,0.5,0.5,0.7408308308308308,0.1488767113835397,0.3301046623715201
0.5,0.5,0.5,0.7418118118118118,0.14822966892136527,0.3297324553381065
0.5,0.5,0.5,0.7427927927927928,0.14758335487205998,0.32936087862734076
0.5,0.5,0.5,0.7437737737737737,0.14693776800629155,0.3289899308140689
0.5,0.5,0.5,0.7447547547547547,0.1462929070974923,0.32861961047717375
0.5,0.5,0.5,0.7457357357357357,0.14564877092185163,0.32824991619951716
0.5,0.5,0.5,0.7467167167167167,0.14500535825830818,0.3278808465680004
0.5,0.5,0.5,0.7476976976976977,0.14436266788854207,0.32751240017345423
0.5,0.5,0.5,0.7486786786786787,0.1437206985969673,0.32714457561072596
0.5,0.5,0.5,0.7496596596596596,0.1430794491707239,0.3267773714786148
0.5,0.5,0.5,0.7506406406406406,0.14243891839967066,0.3264107863798465
0.5,0.5,0.5,0.7516216216216216,0.1417991050763771,0.3260448189210813
0.5,0.5,0.5,0.7526026026026026,0.1411600079961162,0.3256794677129164
0.5,0.5,0.5,0.7535835835835836,0.14052162595685655,0.3253147313698172
0.5,0.5,0.5,0.7545645645645646,0.13988395775925513,0.32495060851016805
0.5,0.5,0.5,0.7555455455455455,0.1392470022066496,0.32458709775624334
0.5,0.5,0.5,0.7565265265265265,0.13861075810505083,0.32422419773414085
0.5,0.5,0.5,0.7575075075075075,0.1379752242631354,0.32386190707385687
0.5,0.5,0.5,0.7584884884884885,0.13734039949223842,0.3235002244091764
0.5,0.5,0.5,0.7594694694694695,0.13670628260634576,0.32313914837776503
0.5,0.5,0.5,0.7604504504504505,0.1360728724220869,0.32277867762107243
0.5,0.5,0.5,0.7614314314314314,0.1354401677587275,0.3224188107843452
0.5,0.5,0.5,0.7624124124124124,0.13480816743816204,0.3220595465166305
0.5,0.5,0.5,0.7633933933933934,0.13417687028490657,0.32170088347075815
0.5,0.5,0.5,0.7643743743743744,0.1335462751260914,0.32134282030328404
0.5,0.5,0.5,0.7653553553553554,0.1329163807914538,0.32098535567456765
0.5,0.5,0.5,0.7663363363363364,0.1322871861133307,0.32062848824866746
0.5,0.5,0.5,0.7673173173173173,0.13165868992665175,0.32027221669338585
0.5,0.5,0.5,0.7682982982982983,0.13103089106893173,0.319916539680222
0.5,0.5,0.5,0.7692792792792793,0.13040378838026376,0.31956145588439056
0.5,0.5,0.5,0.7702602602602603,0.12977738070331185,0.31920696398481124
