k1,k2,k3,p,r,value
0.57,0.5,0.71,0.78,0.12359550561797751,0.8243187160953216
0.57,0.5,0.71,0.85,0.08108108108108109,0.7204055587443214
0.57,0.5,0.71,0.92,0.04166666666666665,0.6211628063115691
0.57,0.5,0.71,0.99,0.005025125628140708,0.5188935980648361
0.57,0.5,0.78,0.01,0.9801980198019802,2.147070557203836
0.57,0.5,0.78,0.08,0.8518518518518519,2.090540934690603
0.57,0.5,0.78,0.15,0.7391304347826088,1.9940350045014945
0.57,0.5,0.78,0.22,0.639344262295082,1.8720713425856692
0.57,0.5,0.78,0.29,0.5503875968992248,1.735849948764825
0.57,0.5,0.78,0.36,0.4705882352941177,1.5935844821160847
0.57,0.5,0.78,0.43,0.39860139860139865,1.4510298114086524
0.57,0.5,0.78,0.5,0.3333333333333333,1.3120198425178424
0.57,0.5,0.78,0.57,0.2738853503184714,1.178935621511453
0.57,0.5,0.78,0.64,0.2195121951219512,1.0530766816472168
0.57,0.5,0.78,0.71,0.16959064327485382,0.9349293268972483
0.57,0.5,0.78,0.78,0.12359550561797751,0.8243215677605091
0.57,0.5,0.78,0.85,0.08108108108108109,0.7204068117649527
0.57,0.5,0.78,0.92,0.04166666666666665,0.6211632331669659
0.57,0.5,0.78,0.99,0.005025125628140708,0.5188936312338608
0.57,0.5,0.85,0.01,0.9801980198019802,2.1483201250870607
0.57,0.5,0.85,0.08,0.8518518518518519,2.091328342650118
0.57,0.5,0.85,0.15,0.7391304347826088,1.9945210873354897
0.57,0.5,0.85,0.22,0.639344262295082,1.8723662607567908
0.57,0.5,0.85,0.29,0.5503875968992248,1.7360261318652928
0.57,0.5,0.85,0.36,0.4705882352941177,1.5936881767001552
0.57,0.5,0.85,0.43,0.39860139860139865,1.4510899024731971
0.57,0.5,0.85,0.5,0.3333333333333333,1.3120540605829083
0.57,0.5,0.85,0.57,0.2738853503184714,1.1789546942693523
0.57,0.5,0.85,0.64,0.2195121951219512,1.0530870177087648
0.57,0.5,0.85,0.71,0.16959064327485382,0.9349347088749562
0.57,0.5,0.85,0.78,0.12359550561797751,0.8243242010399077
0.57,0.5,0.85,0.85,0.08108108108108109,0.720407964947452
0.57,0.5,0.85,0.92,0.04166666666666665,0.6211636247326351
0.57,0.5,0.85,0.99,0.005025125628140708,0.5188936615639652
0.57,0.5,0.92,0.01,0.9801980198019802,2.1495412739383726
0.57,0.5,0.92,0.08,0.8518518518518519,2.092092557471183
0.57,0.5,0.92,0.15,0.7391304347826088,1.994989961370269
0.57,0.5,0.92,0.22,0.639344262295082,1.8726491683114856
0.57,0.5,0.92,0.29,0.5503875968992248,1.736194293161006
0.57,0.5,0.92,0.36,0.4705882352941177,1.5937866960350746
0.57,0.5,0.92,0.43,0.39860139860139865,1.4511467528308692
0.57,0.5,0.92,0.5,0.3333333333333333,1.3120863058056615
0.57,0.5,0.92,0.57,0.2738853503184714,1.1789726010349018
0.57,0.5,0.92,0.64,0.2195121951219512,1.0530966880350272
0.57,0.5,0.92,0.71,0.16959064327485382,0.9349397274830733
0.57,0.5,0.92,0.78,0.12359550561797751,0.82432664871201
0.57,0.5,0.92,0.85,0.08108108108108109,0.720409033552857
0.57,0.5,0.92,0.92,0.04166666666666665,0.6211639864967653
0.57,0.5,0.92,0.99,0.005025125628140708,0.5188936895039931
0.57,0.5,0.99,0.01,0.9801980198019802,2.150736092517027
0.57,0.5,0.99,0.08,0.8518518518518519,2.092835654345121
0.57,0.5,0.99,0.15,0.7391304347826088,1.9954433468422117
0.57,0.5,0.99,0.22,0.639344262295082,1.8729213587221905
0.57,0.5,0.99,0.29,0.5503875968992248,1.7363553455286604
0.57,0.5,0.99,0.36,0.4705882352941177,1.5938806551815725
0.57,0.5,0.99,0.43,0.39860139860139865,1.4512007616085052
0.57,0.5,0.99,0.5,0.3333333333333333,1.3121168286286418
0.57,0.5,0.99,0.57,0.2738853503184714,1.1789894937804277
0.57,0.5,0.99,0.64,0.2195121951219512,1.053105781458032
0.57,0.5,0.99,0.71,0.16959064327485382,0.9349444322516383
0.57,0.5,0.99,0.78,0.12359550561797751,0.8243289365782518
0.57,0.5,0.99,0.85,0.08108108108108109,0.7204100295561937
0.57,0.5,0.99,0.92,0.04166666666666665,0.6211643227527084
0.57,0.5,0.99,0.99,0.005025125628140708,0.5188937154040092
0.57,0.57,0.01,0.01,0.9801980198019802,2.2661867126517166
0.57,0.57,0.01,0.08,0.8518518518518519,2.1940027436574594
0.57,0.57,0.01,0.15,0.7391304347826088,2.081512634795488
0.57,0.57,0.01,0.22,0.639344262295082,1.9443693416535712
0.57,0.57,0.01,0.29,0.5503875968992248,1.7943994020849923
0.57,0.57,0.01,0.36,0.4705882352941177,1.640091439724963
0.57,0.57,0.01,0.43,0.39860139860139865,1.4872503778213177
0.57,0.57,0.01,0.5,0.3333333333333333,1.33962768827738
0.57,0.57,0.01,0.57,0.2738853503184714,1.1994524517026868
0.57,0.57,0.01,0.64,0.2195121951219512,1.067843317483566
0.57,0.57,0.01,0.71,0.16959064327485382,0.945101657834198
0.57,0.57,0.01,0.78,0.12359550561797751,0.8308808883822398
0.57,0.57,0.01,0.85,0.08108108108108109,0.7241780546953418
0.57,0.57,0.01,0.92,0.04166666666666665,0.6228380667913509
0.57,0.57,0.01,0.99,0.005025125628140708,0.5190626752902046
0.57,0.57,0.08,0.01,0.9801980198019802,2.2681502184753946
0.57,0.57,0.08,0.08,0.8518518518518519,2.195766226282161
0.57,0.57,0.08,0.15,0.7391304347826088,2.0829981883970374
0.57,0.57,0.08,0.22,0.639344262295082,1.9455550623276094
0.57,0.57,0.08,0.29,0.5503875968992248,1.795302848867184
0.57,0.57,0.08,0.36,0.4705882352941177,1.6407521027170597
0.57,0.57,0.08,0.43,0.39860139860139865,1.48771567956058
0.57,0.57,0.08,0.5,0.3333333333333333,1.3399438163457944
0.57,0.57,0.08,0.57,0.2738853503184714,1.1996595011532545
0.57,0.57,0.08,0.64,0.2195121951219512,1.0679735362773588
0.57,0.57,0.08,0.71,0.16959064327485382,0.9451795724316812
0.57,0.57,0.08,0.78,0.12359550561797751,0.8309243589407598
0.57,0.57,0.08,0.85,0.08108108108108109,0.7241996378090247
0.57,0.57,0.08,0.92,0.04166666666666665,0.6228463413036218
0.57,0.57,0.08,0.99,0.005025125628140708,0.5190633969358043
0.57,0.57,0.15,0.01,0.9801980198019802,2.2699760446703277
0.57,0.57,0.15,0.08,0.8518518518518519,2.1971889355656558
0.57,0.57,0.15,0.15,0.7391304347826088,2.0840536012556656
0.57,0.57,0.15,0.22,0.639344262295082,1.9463068602422062
0.57,0.57,0.15,0.29,0.5503875968992248,1.79582020792828
0.57,0.57,0.15,0.36,0.4705882352941177,1.6410974469490887
0.57,0.57,0.15,0.43,0.39860139860139865,1.4879397816148163
0.57,0.57,0.15,0.5,0.3333333333333333,1.3400852409813062
0.57,0.57,0.15,0.57,0.2738853503184714,1.199746130852188
0.57,0.57,0.15,0.64,0.2195121951219512,1.0680247826322482
0.57,0.57,0.15,0.71,0.16959064327485382,0.9452085447650878
0.57,0.57,0.15,0.78,0.12359550561797751,0.830939686163211
0.57,0.57,0.15,0.85,0.08108108108108109,0.7242068723256039
0.57,0.57,0.15,0.92,0.04166666666666665,0.6228489827191526
0.57,0.57,0.15,0.99,0.005025125628140708,0.5190636165669371
0.57,0.57,0.22,0.01,0.9801980198019802,2.2717038198810755
0.57,0.57,0.22,0.08,0.8518518518518519,2.198455398242844
0.57,0.57,0.22,0.15,0.7391304347826088,2.084944936548819
0.57,0.57,0.22,0.22,0.639344262295082,1.9469134839697864
0.57,0.57,0.22,0.29,0.5503875968992248,1.7962213885096245
0.57,0.57,0.22,0.36,0.4705882352941177,1.6413560417465716
0.57,0.57,0.22,0.43,0.39860139860139865,1.4881024688653959
0.57,0.57,0.22,0.5,0.3333333333333333,1.3401850984088233
0.57,0.57,0.22,0.57,0.2738853503184714,1.1998057809722358
0.57,0.57,0.22,0.64,0.2195121951219512,1.0680592661616006
0.57,0.57,0.22,0.71,0.16959064327485382,0.9452276282858909
0.57,0.57,0.22,0.78,0.12359550561797751,0.8309495813357657
0.57,0.57,0.22,0.85,0.08108108108108109,0.7242114545411851
0.57,0.57,0.22,0.92,0.04166666666666665,0.6228506252596571
0.57,0.57,0.22,0.99,0.005025125628140708,0.5190637507201072
0.57,0.57,0.29,0.01,0.9801980198019802,2.2733518157302424
0.57,0.57,0.29,0.08,0.8518518518518519,2.1996178413895464
0.57,0.57,0.29,0.15,0.7391304347826088,2.08573653824409
0.57,0.57,0.29,0.22,0.639344262295082,1.9474370803386538
0.57,0.57,0.29,0.29,0.5503875968992248,1.796559138363036
0.57,0.57,0.29,0.36,0.4705882352941177,1.6415690174419835
0.57,0.57,0.29,0.43,0.39860139860139865,1.4882338580308758
0.57,0.57,0.29,0.5,0.3333333333333333,1.3402643354311206
0.57,0.57,0.29,0.57,0.2738853503184714,1.1998523593813095
0.57,0.57,0.29,0.64,0.2195121951219512,1.068085797465443
0.57,0.57,0.29,0.71,0.16959064327485382,0.9452421097619492
0.57,0.57,0.29,0.78,0.12359550561797751,0.8309569931284222
0.57,0.57,0.29,0.85,0.08108108108108109,0.7242148443805236
0.57,0.57,0.29,0.92,0.04166666666666665,0.6228518259066762
0.57,0.57,0.29,0.99,0.005025125628140708,0.5190638476446319
0.57,0.57,0.36,0.01,0.9801980198019802,2.274932194722286
0.57,0.57,0.36,0.08,0.8518518518518519,2.200702495954376
0.57,0.57,0.36,0.15,0.7391304347826088,2.086457993164438
0.57,0.57,0.36,0.22,0.639344262295082,1.947904626135709
0.57,0.57,0.36,0.29,0.5503875968992248,1.796855372161298
0.57,0.57,0.36,0.36,0.4705882352941177,1.6417528679686182
0.57,0.57,0.36,0.43,0.39860139860139865,1.4883456753192679
0.57,0.57,0.36,0.5,0.3333333333333333,1.340330905157714
0.57,0.57,0.36,0.57,0.2738853503184714,1.1998910322005507
0.57,0.57,0.36,0.64,0.2195121951219512,1.0681075862396736
0.57,0.57,0.36,0.71,0.16959064327485382,0.9452538815581946
0.57,0.57,0.36,0.78,0.12359550561797751,0.8309629599954564
0.57,0.57,0.36,0.85,0.08108108108108109,0.7242175482049094
0.57,0.57,0.36,0.92,0.04166666666666665,0.6228527750438051
0.57,0.57,0.36,0.99,0.005025125628140708,0.5190639236006964
0.57,0.57,0.43,0.01,0.9801980198019802,2.2764539409298443
0.57,0.57,0.43,0.08,0.8518518518518519,2.201725331384413
0.57,0.57,0.43,0.15,0.7391304347826088,2.087126173945977
0.57,0.57,0.43,0.22,0.639344262295082,1.948330885898562
0.57,0.57,0.43,0.29,0.5503875968992248,1.7971217242950628
0.57,0.57,0.43,0.36,0.4705882352941177,1.6419161407635867
0.57,0.57,0.43,0.43,0.39860139860139865,1.4884438773011563
0.57,0.57,0.43,0.5,0.3333333333333333,1.34038877954222
0.57,0.57,0.43,0.57,0.2738853503184714,1.199924341676586
0.57,0.57,0.43,0.64,0.2195121951219512,1.068126191373814
0.57,0.57,0.43,0.71,0.16959064327485382,0.945263851879858
0.57,0.57,0.43,0.78,0.12359550561797751,0.8309679748639716
0.57,0.57,0.43,0.85,0.08108108108108109,0.7242198038905623
0.57,0.57,0.43,0.92,0.04166666666666665,0.6228535612250914
0.57,0.57,0.43,0.99,0.005025125628140708,0.5190639860789978
0.57,0.57,0.5,0.01,0.9801980198019802,2.2779240436862755
0.57,0.57,0.5,0.08,0.8518518518518519,2.2026971318376845
0.57,0.57,0.5,0.15,0.7391304347826088,2.087751901253859
0.57,0.57,0.5,0.22,0.639344262295082,1.948725029586213
0.57,0.57,0.5,0.29,0.5503875968992248,1.79736525323767
0.57,0.57,0.5,0.36,0.4705882352941177,1.6420639265537549
0.57,0.57,0.5,0.43,0.39860139860139865,1.4885319580526755
0.57,0.57,0.5,0.5,0.3333333333333333,1.3404402585757573
0.57,0.57,0.5,0.57,0.2738853503184714,1.1999537434298002
0.57,0.57,0.5,0.64,0.2195121951219512,1.0681424965331257
0.57,0.57,0.5,0.71,0.16959064327485382,0.9452725308714016
0.57,0.57,0.5,0.78,0.12359550561797751,0.8309723122819883
0.57,0.57,0.5,0.85,0.08108108108108109,0.7242217428756588
0.57,0.57,0.5,0.92,0.04166666666666665,0.6228542330085163
0.57,0.57,0.5,0.99,0.005025125628140708,0.5190640391566046
0.57,0.57,0.57,0.01,0.9801980198019802,2.2793481190176994
0.57,0.57,0.57,0.08,0.8518518518518519,2.2036256745885003
0.57,0.57,0.57,0.15,0.7391304347826088,2.0883426563039516
0.57,0.57,0.57,0.22,0.639344262295082,1.9490932334897089
0.57,0.57,0.57,0.29,0.5503875968992248,1.7975906235588681
0.57,0.57,0.57,0.36,0.4705882352941177,1.6421995396357882
0.57,0.57,0.57,0.43,0.39860139860139865,1.4886121645768196
0.57,0.57,0.57,0.5,0.3333333333333333,1.340486805972315
0.57,0.57,0.57,0.57,0.2738853503184714,1.1999801553996345
0.57,0.57,0.57,0.64,0.2195121951219512,1.068157054448498
0.57,0.57,0.57,0.71,0.16959064327485382,0.9452802352653094
0.57,0.57,0.57,0.78,0.12359550561797751,0.8309761415353543
0.57,0.57,0.57,0.85,0.08108108108108109,0.7242234456782382
0.57,0.57,0.57,0.92,0.04166666666666665,0.622854819954958
0.57,0.57,0.57,0.99,0.005025125628140708,0.5190640853005881
0.57,0.57,0.64,0.01,0.9801980198019802,2.280730783649739
0.57,0.57,0.64,0.08,0.8518518518518519,2.20451683065618
0.57,0.57,0.64,0.15,0.7391304347826088,2.0889038909147954
0.57,0.57,0.64,0.22,0.639344262295082,1.9494399007523189
0.57,0.57,0.64,0.29,0.5503875968992248,1.7978011080818401
0.57,0.57,0.64,0.36,0.4705882352941177,1.6423252765084708
0.57,0.57,0.64,0.43,0.39860139860139865,1.488686037872732
0.57,0.57,0.64,0.5,0.3333333333333333,1.3405294167772874
0.57,0.57,0.64,0.57,0.2738853503184714,1.200004196836307
0.57,0.57,0.64,0.64,0.2195121951219512,1.0681702354436915
0.57,0.57,0.64,0.71,0.16959064327485382,0.9452871759410901
0.57,0.57,0.64,0.78,0.12359550561797751,0.8309795746779414
0.57,0.57,0.64,0.85,0.08108108108108109,0.7242249653013619
0.57,0.57,0.64,0.92,0.04166666666666665,0.6228553414208462
0.57,0.57,0.64,0.99,0.005025125628140708,0.5190641261180053
0.57,0.57,0.71,0.01,0.9801980198019802,2.282075899451767
0.57,0.57,0.71,0.08,0.8518518518518519,2.2053751842033726
0.57,0.57,0.71,0.15,0.7391304347826088,2.089439736145149
0.57,0.57,0.71,0.22,0.639344262295082,1.9497683056445592
0.57,0.57,0.71,0.29,0.5503875968992248,1.797999107492215
0.57,0.57,0.71,0.36,0.4705882352941177,1.6424428036999439
0.57,0.57,0.71,0.43,0.39860139860139865,1.4887546863533654
0.57,0.57,0.71,0.5,0.3333333333333333,1.3405688013199724
0.57,0.57,0.71,0.57,0.2738853503184714,1.200026306882747
0.57,0.57,0.71,0.64,0.2195121951219512,1.0681823005791555
0.57,0.57,0.71,0.71,0.16959064327485382,0.9452935007525589
0.57,0.57,0.71,0.78,0.12359550561797751,0.8309826898769397
0.57,0.57,0.71,0.85,0.08108108108108109,0.7242263385422802
0.57,0.57,0.71,0.92,0.04166666666666665,0.6228558107825273
0.57,0.57,0.71,0.99,0.005025125628140708,0.5190641627145312
0.57,0.57,0.78,0.01,0.9801980198019802,2.2833867422323877
0.57,0.57,0.78,0.08,0.8518518518518519,2.2062044090416197
0.57,0.57,0.78,0.15,0.7391304347826088,2.0899534181540025
0.57,0.57,0.78,0.22,0.639344262295082,1.9500809637075545
0.57,0.57,0.78,0.29,0.5503875968992248,1.79818644430134
0.57,0.57,0.78,0.36,0.4705882352941177,1.642553374550939
0.57,0.57,0.78,0.43,0.39860139860139865,1.4888189371785128
0.57,0.57,0.78,0.5,0.3333333333333333,1.3406054861845913
0.57,0.57,0.78,0.57,0.2738853503184714,1.2000468091957295
0.57,0.57,0.78,0.64,0.2195121951219512,1.0681934412571406
0.57,0.57,0.78,0.71,0.16959064327485382,0.9452993175833497
0.57,0.57,0.78,0.78,0.12359550561797751,0.8309855439133913
0.57,0.57,0.78,0.85,0.08108108108108109,0.7242275920174603
0.57,0.57,0.78,0.92,0.04166666666666665,0.6228562376762015
0.57,0.57,0.78,0.99,0.005025125628140708,0.5190641958835147
0.57,0.57,0.85,0.01,0.9801980198019802,2.284666122992233
0.57,0.57,0.85,0.08,0.8518518518518519,2.207007511168846
0.57,0.57,0.85,0.15,0.7391304347826088,2.090447517778699
0.57,0.57,0.85,0.22,0.639344262295082,1.9503798584980032
0.57,0.57,0.85,0.29,0.5503875968992248,1.7983645405137763
0.57,0.57,0.85,0.36,0.4705882352941177,1.642657958867626
0.57,0.57,0.85,0.43,0.39860139860139865,1.488879425991252
0.57,0.57,0.85,0.5,0.3333333333333333,1.3406398736515683
0.57,0.57,0.85,0.57,0.2738853503184714,1.2000659497498436
0.57,0.57,0.85,0.64,0.2195121951219512,1.0682038022621838
0.57,0.57,0.85,0.71,0.16959064327485382,0.9453047076913417
0.57,0.57,0.85,0.78,0.12359550561797751,0.830988179383565
0.57,0.57,0.85,0.85,0.08108108108108109,0.724228745618448
0.57,0.57,0.85,0.92,0.04166666666666665,0.6228566292769928
0.57,0.57,0.85,0.99,0.005025125628140708,0.5190642262135907
0.57,0.57,0.92,0.01,0.9801980198019802,2.28591647767902
0.57,0.57,0.92,0.08,0.8518518518518519,2.2077869922570876
0.57,0.57,0.92,0.15,0.7391304347826088,2.0909241406103867
0.57,0.57,0.92,0.22,0.639344262295082,1.950666587679044
0.57,0.57,0.92,0.29,0.5503875968992248,1.7985345307361333
0.57,0.57,0.92,0.36,0.4705882352941177,1.642757324698807
0.57,0.57,0.92,0.43,0.39860139860139865,1.488936653090355
0.57,0.57,0.92,0.5,0.3333333333333333,1.340672278667916
0.57,0.57,0.92,0.57,0.2738853503184714,1.2000839202195683
0.57,0.57,0.92,0.64,0.2195121951219512,1.068213495941313
0.57,0.57,0.92,0.71,0.16959064327485382,0.9453097338850731
0.57,0.57,0.92,0.78,0.12359550561797751,0.8309906290929341
0.57,0.57,0.92,0.85,0.08108108108108109,0.724229814611852
0.57,0.57,0.92,0.92,0.04166666666666665,0.6228569910735859
0.57,0.57,0.92,0.99,0.005025125628140708,0.5190642541535844
0.57,0.57,0.99,0.01,0.9801980198019802,2.2871399352289075
0.57,0.57,0.99,0.08,0.8518518518518519,2.2085449639507218
0.57,0.57,0.99,0.15,0.7391304347826088,2.0913850328785983
0.57,0.57,0.99,0.22,0.639344262295082,1.9509424610664263
0.57,0.57,0.99,0.29,0.5503875968992248,1.7986973372754216
0.57,0.57,0.99,0.36,0.4705882352941177,1.6428520921815082
0.57,0.57,0.99,0.43,0.39860139860139865,1.4889910201654457
0.57,0.57,0.99,0.5,0.3333333333333333,1.3407029528868168
0.57,0.57,0.99,0.57,0.2738853503184714,1.2001008731074947
0.57,0.57,0.99,0.64,0.2195121951219512,1.068222611337791
0.57,0.57,0.99,0.71,0.16959064327485382,0.9453144457685587
0.57,0.57,0.99,0.78,0.12359550561797751,0.8309929188642431
0.57,0.57,0.99,0.85,0.08108108108108109,0.7242308109769136
0.57,0.57,0.99,0.92,0.04166666666666665,0.6228573273596991
0.57,0.57,0.99,0.99,0.005025125628140708,0.5190642800535707
0.57,0.64,0.01,0.01,0.9801980198019802,2.401771782056981
0.57,0.64,0.01,0.08,0.8518518518518519,2.307342502564829
0.57,0.64,0.01,0.15,0.7391304347826088,2.174266863198306
0.57,0.64,0.01,0.22,0.639344262295082,2.0189174296935857
0.57,0.64,0.01,0.29,0.5503875968992248,1.8533390948992805
0.57,0.64,0.01,0.36,0.4705882352941177,1.6859489244287689
0.57,0.64,0.01,0.43,0.39860139860139865,1.522331103079689
0.57,0.64,0.01,0.5,0.3333333333333333,1.3659545465744882
0.57,0.64,0.01,0.57,0.2738853503184714,1.2187547495342335
0.57,0.64,0.01,0.64,0.2195121951219512,1.081573019973483
0.57,0.64,0.01,0.71,0.16959064327485382,0.9544625603448038
0.57,0.64,0.01,0.78,0.12359550561797751,0.8368624548955519
0.57,0.64,0.01,0.85,0.08108108108108109,0.7275896601276948
0.57,0.64,0.01,0.92,0.04166666666666665,0.6243424344934843
0.57,0.64,0.01,0.99,0.005025125628140708,0.5192135516797958
0.57,0.64,0.08,0.01,0.9801980198019802,2.403775844181263
0.57,0.64,0.08,0.08,0.8518518518518519,2.3091362540777105
0.57,0.64,0.08,0.15,0.7391304347826088,2.1757734494310546
0.57,0.64,0.08,0.22,0.639344262295082,2.020116857294129
0.57,0.64,0.08,0.29,0.5503875968992248,1.854250954368709
0.57,0.64,0.08,0.36,0.4705882352941177,1.6866144559862422
0.57,0.64,0.08,0.43,0.39860139860139865,1.522799056498405
0.57,0.64,0.08,0.5,0.3333333333333333,1.3662720262217345
0.57,0.64,0.08,0.57,0.2738853503184714,1.2189624366765779
0.57,0.64,0.08,0.64,0.2195121951219512,1.081703511918528
0.57,0.64,0.08,0.71,0.16959064327485382,0.9545405775340057
0.57,0.64,0.08,0.78,0.12359550561797751,0.836905957042831
0.57,0.64,0.08,0.85,0.08108108108108109,0.7276112500910106
0.57,0.64,0.08,0.92,0.04166666666666665,0.6243507096545016
0.57,0.64,0.08,0.99,0.005025125628140708,0.519214273324661
0.57,0.64,0.15,0.01,0.9801980198019802,2.4056399600475924
0.57,0.64,0.15,0.08,0.8518518518518519,2.310583805164722
0.57,0.64,0.15,0.15,0.7391304347826088,2.1768440850385886
0.57,0.64,0.15,0.22,0.639344262295082,2.0208775160488077
0.57,0.64,0.15,0.29,0.5503875968992248,1.8547732257933323
0.57,0.64,0.15,0.36,0.4705882352941177,1.6869623937372102
0.57,0.64,0.15,0.43,0.39860139860139865,1.5230244585030537
0.57,0.64,0.15,0.5,0.3333333333333333,1.3664140652683097
0.57,0.64,0.15,0.57,0.2738853503184714,1.219049336943323
0.57,0.64,0.15,0.64,0.2195121951219512,1.0817548670466142
0.57,0.64,0.15,0.71,0.16959064327485382,0.9545695883874674
0.57,0.64,0.15,0.78,0.12359550561797751,0.8369212954905305
0.57,0.64,0.15,0.85,0.08108108108108109,0.7276184869181526
0.57,0.64,0.15,0.92,0.04166666666666665,0.6243533512783159
0.57,0.64,0.15,0.99,0.005025125628140708,0.5192144929555529
0.57,0.64,0.22,0.01,0.9801980198019802,2.4074044039873197
0.57,0.64,0.22,0.08,0.8518518518518519,2.3118726465854333
0.57,0.64,0.22,0.15,0.7391304347826088,2.1777484258721067
0.57,0.64,0.22,0.22,0.639344262295082,2.0214913678903486
0.57,0.64,0.22,0.29,0.5503875968992248,1.8551782539626682
0.57,0.64,0.22,0.36,0.4705882352941177,1.687222948094612
0.57,0.64,0.22,0.43,0.39860139860139865,1.5231880969051454
0.57,0.64,0.22,0.5,0.3333333333333333,1.3665143594465583
0.57,0.64,0.22,0.57,0.2738853503184714,1.2191091744159381
0.57,0.64,0.22,0.64,0.2195121951219512,1.081789424106307
0.57,0.64,0.22,0.71,0.16959064327485382,0.9545886973747759
0.57,0.64,0.22,0.78,0.12359550561797751,0.8369311979315199
0.57,0.64,0.22,0.85,0.08108108108108109,0.7276230706007376
0.57,0.64,0.22,0.92,0.04166666666666665,0.6243549939485926
0.57,0.64,0.22,0.99,0.005025125628140708,0.519214627108584
0.57,0.64,0.29,0.01,0.9801980198019802,2.4090877158464785
0.57,0.64,0.29,0.08,0.8518518518518519,2.3130558200892892
0.57,0.64,0.29,0.15,0.7391304347826088,2.17855167696772
0.57,0.64,0.29,0.22,0.639344262295082,2.0220212518155307
0.57,0.64,0.29,0.29,0.5503875968992248,1.8555192656651096
0.57,0.64,0.29,0.36,0.4705882352941177,1.68743754752776
0.57,0.64,0.29,0.43,0.39860139860139865,1.5233202582735474
0.57,0.64,0.29,0.5,0.3333333333333333,1.3665939445660182
0.57,0.64,0.29,0.57,0.2738853503184714,1.2191558996574239
0.57,0.64,0.29,0.64,0.2195121951219512,1.0818160121524478
0.57,0.64,0.29,0.71,0.16959064327485382,0.9546031982224297
0.57,0.64,0.29,0.78,0.12359550561797751,0.8369386151789384
0.57,0.64,0.29,0.85,0.08108108108108109,0.7276264615270258
0.57,0.64,0.29,0.92,0.04166666666666665,0.6243561946906335
0.57,0.64,0.29,0.99,0.005025125628140708,0.5192147240330189
0.57,0.64,0.36,0.01,0.9801980198019802,2.4107022346235087
0.57,0.64,0.36,0.08,0.8518518518518519,2.314159961637529
0.57,0.64,0.36,0.15,0.7391304347826088,2.1792838207659058
0.57,0.64,0.36,0.22,0.639344262295082,2.0224944460532424
0.57,0.64,0.36,0.29,0.5503875968992248,1.8558183756079067
0.57,0.64,0.36,0.36,0.4705882352941177,1.6876228062097116
0.57,0.64,0.36,0.43,0.39860139860139865,1.5234327353211663
0.57,0.64,0.36,0.5,0.3333333333333333,1.3666608077048066
0.57,0.64,0.36,0.57,0.2738853503184714,1.219194694718988
0.57,0.64,0.36,0.64,0.2195121951219512,1.0818378476291564
0.57,0.64,0.36,0.71,0.16959064327485382,0.9546149857935382
0.57,0.64,0.36,0.78,0.12359550561797751,0.8369445864435963
0.57,0.64,0.36,0.85,0.08108108108108109,0.7276291662194239
0.57,0.64,0.36,0.92,0.04166666666666665,0.6243571439029205
0.57,0.64,0.36,0.99,0.005025125628140708,0.5192147999890226
0.57,0.64,0.43,0.01,0.9801980198019802,2.4122570767555214
0.57,0.64,0.43,0.08,0.8518518518518519,2.315201286686934
0.57,0.64,0.43,0.15,0.7391304347826088,2.179961955938964
0.57,0.64,0.43,0.22,0.639344262295082,2.0229258807436086
0.57,0.64,0.43,0.29,0.5503875968992248,1.8560873248510612
0.57,0.64,0.43,0.36,0.4705882352941177,1.6877873341675231
0.57,0.64,0.43,0.43,0.39860139860139865,1.5235315185422804
0.57,0.64,0.43,0.5,0.3333333333333333,1.3667189378435172
0.57,0.64,0.43,0.57,0.2738853503184714,1.2192281097111124
0.57,0.64,0.43,0.64,0.2195121951219512,1.081856492711816
0.57,0.64,0.43,0.71,0.16959064327485382,0.9546249694948976
0.57,0.64,0.43,0.78,0.12359550561797751,0.8369496050123661
0.57,0.64,0.43,0.85,0.08108108108108109,0.7276314226298948
0.57,0.64,0.43,0.92,0.04166666666666665,0.624357930146552
0.57,0.64,0.43,0.99,0.005025125628140708,0.5192148624672563
0.57,0.64,0.5,0.01,0.9801980198019802,2.4137593369948327
0.57,0.64,0.5,0.08,0.8518518518518519,2.3161907458454536
0.57,0.64,0.5,0.15,0.7391304347826088,2.180597048570629
0.57,0.64,0.5,0.22,0.639344262295082,2.0233248290942676
0.57,0.64,0.5,0.29,0.5503875968992248,1.8563332368402445
0.57,0.64,0.5,0.36,0.4705882352941177,1.68793625954567
0.57,0.64,0.5,0.43,0.39860139860139865,1.5236201219795822
0.57,0.64,0.5,0.5,0.3333333333333333,1.3667706448617905
0.57,0.64,0.5,0.57,0.2738853503184714,1.2192576047676944
0.57,0.64,0.5,0.64,0.2195121951219512,1.0818728329319343
0.57,0.64,0.5,0.71,0.16959064327485382,0.9546336601469712
0.57,0.64,0.5,0.78,0.12359550561797751,0.8369539456337587
0.57,0.64,0.5,0.85,0.08108108108108109,0.727633362238516
0.57,0.64,0.5,0.92,0.04166666666666665,0.624358601983245
0.57,0.64,0.5,0.99,0.005025125628140708,0.5192149155448058
0.57,0.64,0.57,0.01,0.9801980198019802,2.4152147182343633
0.57,0.64,0.57,0.08,0.8518518518518519,2.317136236935454
0.57,0.64,0.57,0.15,0.7391304347826088,2.181196680796865
0.57,0.64,0.57,0.22,0.639344262295082,2.0236975372007686
0.57,0.64,0.57,0.29,0.5503875968992248,1.8565608192361918
0.57,0.64,0.57,0.36,0.4705882352941177,1.6880729210811483
